"Sample IDs","Dilutions","Assay","Tissue","reps","mean_MPR","mean_MS","mean_TtT","mean_RAF","thres_pos"
"1942",-4,"RT-QuIC","OBEX",4,12.1712383158693,8.5908963,6.37701369693313,0.167781830398271,TRUE
"1942",-3,"Nano-QuIC","OBEX",4,9.50918291354037,3.94360096666667,7.00568952958444,0.143027540408294,TRUE
"1942",-3,"Nano-QuIC","RPLN",4,9.29775900450407,3.43698096666667,9.1752077560446,0.109162685133781,TRUE
"1942",-3,"RT-QuIC","OBEX",4,1.0517830737888,0.677469033333333,72,0.0138888888888889,FALSE
"1942",-3,"RT-QuIC","RPLN",4,14.143405430354,8.50415923333333,15.3569562499647,0.0653457093101885,TRUE
"1942",-2,"Nano-QuIC","RPLN",4,9.43858956327971,2.45697646666667,10.9452512869598,0.097229062740321,TRUE
"1942",-2,"RT-QuIC","RPLN",4,13.3040799200973,2.02949923333333,53.0849034030486,0.0193778873306285,TRUE
"1943",-4,"Nano-QuIC","OBEX",4,10.2713068134729,5.38714283333333,5.97266689599307,0.168413327095786,TRUE
"1943",-4,"RT-QuIC","OBEX",4,9.68941638775378,5.44832936666667,8.21786877039746,0.123717839177631,TRUE
"1943",-3,"Nano-QuIC","OBEX",4,9.04382879682659,4.15394146666667,5.60312628900523,0.179625233220127,TRUE
"1943",-3,"Nano-QuIC","RAMALT",4,9.41474000402583,3.93359186666667,9.04357824927948,0.110994003099643,TRUE
"1943",-3,"Nano-QuIC","RPLN",4,11.6814756377165,3.99696403333333,8.77899869721677,0.114933269704102,TRUE
"1943",-3,"RT-QuIC","OBEX",4,12.4565765234123,4.70339306666667,5.14307015588762,0.202947470153532,TRUE
"1943",-3,"RT-QuIC","RAMALT",4,11.3496693242763,7.14676756666667,15.4667261904762,0.0654119203670577,TRUE
"1943",-3,"RT-QuIC","RPLN",4,10.9760858689152,6.29276953333333,18.1325282575324,0.0556131773524523,TRUE
"1943",-2,"Nano-QuIC","RAMALT",4,2.84818219990988,2.40187166666667,25.7939102564103,0.0387981368889974,TRUE
"1943",-2,"Nano-QuIC","RPLN",4,4.49610441742146,1.620921,25.1247119815668,0.0470980586977828,TRUE
"1943",-2,"RT-QuIC","RAMALT",4,1.13988258895342,0.988514666666667,72,0.0138888888888889,FALSE
"1943",-2,"RT-QuIC","RPLN",4,1.11087964229065,0.7592577,72,0.0138888888888889,FALSE
"1944",-4,"Nano-QuIC","OBEX",4,10.6096143681092,5.13268956666667,6.34397811147177,0.157721118463517,TRUE
"1944",-4,"RT-QuIC","OBEX",4,12.7962390454491,8.2042239,7.89322398706433,0.133047783360681,TRUE
"1944",-3,"Nano-QuIC","OBEX",4,8.24502308720866,3.85448323333333,6.61779161689776,0.152358872608045,TRUE
"1944",-3,"Nano-QuIC","RAMALT",4,10.2687546923256,4.28101456666667,8.64284749972999,0.1161579629318,TRUE
"1944",-3,"Nano-QuIC","RPLN",4,10.7982413778517,4.31685716666667,6.98669201032462,0.143290934259281,TRUE
"1944",-3,"RT-QuIC","OBEX",4,15.7440045579479,8.24659433333333,13.0569884872035,0.0891069970258342,TRUE
"1944",-3,"RT-QuIC","RAMALT",4,16.3937717865939,10.3598152666667,11.6672488690893,0.0865497691889761,TRUE
"1944",-3,"RT-QuIC","RPLN",4,15.299527776624,7.4779853,15.7367563091753,0.0652735230104206,TRUE
"1944",-2,"Nano-QuIC","RAMALT",4,12.1574317832645,2.84293016666667,14.9006784143534,0.0711463744757359,TRUE
"1944",-2,"Nano-QuIC","RPLN",4,13.332569708494,4.27998533333333,12.2064876768335,0.0821183512609588,TRUE
"1944",-2,"RT-QuIC","RAMALT",4,21.4940857921822,4.6673504,22.6975085082246,0.0450378578679682,TRUE
"1944",-2,"RT-QuIC","RPLN",4,28.335738886527,13.8021465666667,16.1563028679326,0.0633958223174933,TRUE
"1945",-4,"Nano-QuIC","OBEX",4,11.6143466399625,5.19672376666667,5.98607313164725,0.167876720047372,TRUE
"1945",-4,"RT-QuIC","OBEX",4,13.7873746478854,8.8594727,7.64572733654164,0.138317998934007,TRUE
"1945",-3,"Nano-QuIC","OBEX",4,9.8725039826668,4.18073296666667,5.6928365495095,0.175877084601995,TRUE
"1945",-3,"Nano-QuIC","RAMALT",4,11.3390232543179,4.1286413,8.9238709876925,0.113374613454686,TRUE
"1945",-3,"Nano-QuIC","RPLN",4,8.87978875897565,3.3828355,9.02245120273038,0.111016198008174,TRUE
"1945",-3,"RT-QuIC","OBEX",4,29.3641205442884,25.4852184333333,7.55658027428341,0.144015906153132,TRUE
"1945",-3,"RT-QuIC","RAMALT",4,14.9688137068511,10.7860786,16.6928833618489,0.0601780234353676,TRUE
"1945",-3,"RT-QuIC","RPLN",4,12.1706435508982,6.29974273333333,12.9677306906048,0.0776110879121203,TRUE
"1945",-2,"Nano-QuIC","RAMALT",4,10.7968838745429,4.09481116666667,13.8733299801362,0.0726637887606848,TRUE
"1945",-2,"Nano-QuIC","RPLN",4,9.1652340897688,4.37083733333333,9.54626359421538,0.104985418267157,TRUE
"1945",-2,"RT-QuIC","RAMALT",4,20.7008901148416,16.7726821666667,13.055412950576,0.0821373930017157,TRUE
"1945",-2,"RT-QuIC","RPLN",4,19.909935005189,12.1386997,14.5725707653919,0.0711739725570011,TRUE
"B-112",-4,"Nano-QuIC","OBEX",4,10.7582450880992,5.24155563333333,6.28080666445684,0.161714979909317,TRUE
"B-112",-4,"RT-QuIC","OBEX",4,12.9527348345563,9.00351006666667,6.38186691521793,0.1605222715618,TRUE
"B-112",-3,"Nano-QuIC","OBEX",4,10.3578092201399,5.3200349,8.79556106033163,0.116504181037759,TRUE
"B-112",-3,"Nano-QuIC","RAMALT",4,11.182557514547,4.47140416666667,9.67049176304302,0.104215211830319,TRUE
"B-112",-3,"Nano-QuIC","RPLN",4,9.43822827384152,3.2896241,10.1544465070093,0.0987086668103509,TRUE
"B-112",-3,"RT-QuIC","OBEX",4,1.04928423497722,0.6673234,72,0.0138888888888889,FALSE
"B-112",-3,"RT-QuIC","RAMALT",4,15.7327520339365,11.9801377,13.62231001683,0.0750195937485802,TRUE
"B-112",-3,"RT-QuIC","RPLN",4,13.4735650569559,8.23974996666667,17.7039208502233,0.0568520655278867,TRUE
"B-112",-2,"Nano-QuIC","RAMALT",4,5.12657500572866,2.25088266666667,25.5852391395155,0.0391378665620686,TRUE
"B-112",-2,"Nano-QuIC","RPLN",4,10.2462640270599,6.02413633333333,10.8191849021549,0.0933947671222417,TRUE
"B-112",-2,"RT-QuIC","RAMALT",4,10.9413625111305,1.85382286666667,51.0252923976608,0.0236004687673321,FALSE
"B-112",-2,"RT-QuIC","RPLN",4,6.01455156094352,1.6627162,67.4957386363636,0.0150187191780786,FALSE
"B-121",-4,"Nano-QuIC","OBEX",4,10.3932741716882,4.70824383333333,7.23119424573066,0.140769845076069,TRUE
"B-121",-4,"RT-QuIC","OBEX",4,10.1137026206054,5.60815686666667,11.4009201699723,0.0880843538926981,TRUE
"B-121",-3,"Nano-QuIC","OBEX",4,9.94253747728078,4.3736829,6.76204588383805,0.150618477977657,TRUE
"B-121",-3,"Nano-QuIC","RAMALT",4,10.1526617018153,3.85275676666667,10.3638740546611,0.0968421924830057,TRUE
"B-121",-3,"Nano-QuIC","RPLN",4,8.51038402413939,3.07249986666667,10.7673168827848,0.0929880347767272,TRUE
"B-121",-3,"RT-QuIC","OBEX",4,16.9440872905029,11.9542891333333,7.20333791096097,0.147966882474846,TRUE
"B-121",-3,"RT-QuIC","RAMALT",4,16.4102684377407,10.9942606,13.7200526189497,0.0734150819761325,TRUE
"B-121",-3,"RT-QuIC","RPLN",4,10.8235735207505,6.67859713333333,16.2275067363902,0.0623471977126425,TRUE
"B-121",-2,"Nano-QuIC","RAMALT",4,4.77324764206809,2.16234366666667,29.2672023809524,0.0342773874539957,TRUE
"B-121",-2,"Nano-QuIC","RPLN",4,9.78379757983724,4.9527345,11.8705785335593,0.0850567224937628,TRUE
"B-121",-2,"RT-QuIC","RAMALT",4,5.4337695808807,1.50830916666667,63.7306034482759,0.0168397009966777,FALSE
"B-121",-2,"RT-QuIC","RPLN",4,1.10918596395956,0.882541933333333,72,0.0138888888888889,FALSE
"B-146",-4,"Nano-QuIC","OBEX",4,10.0836393295531,5.00920136666667,7.09446905658942,0.142114293893341,TRUE
"B-146",-4,"RT-QuIC","OBEX",4,9.445885155083,4.93435136666667,7.02672539575399,0.143653712918725,TRUE
"B-146",-3,"Nano-QuIC","OBEX",4,9.69365591612232,3.0276802,10.0273237042193,0.102539971052797,TRUE
"B-146",-3,"Nano-QuIC","RAMALT",4,11.8218917408263,4.41128336666667,8.5981619123158,0.118155183248069,TRUE
"B-146",-3,"Nano-QuIC","RPLN",4,9.51465862991815,3.12753083333333,10.1250998297828,0.0997049836000504,TRUE
"B-146",-3,"RT-QuIC","OBEX",4,2.99758414571736,0.7380575,68.1473997493734,0.0148149763819401,FALSE
"B-146",-3,"RT-QuIC","RAMALT",4,17.1345020156378,13.0172751,13.1061847461598,0.0766945837685671,TRUE
"B-146",-3,"RT-QuIC","RPLN",4,12.3595180607242,6.4179678,18.2631389761022,0.0554710200095501,TRUE
"B-146",-2,"Nano-QuIC","RAMALT",4,8.79435181498761,2.4596611,13.7792754183567,0.0742782720491641,TRUE
"B-146",-2,"Nano-QuIC","RPLN",4,8.58777176095908,2.1276184,16.8808062846457,0.0619422631269811,TRUE
"B-146",-2,"RT-QuIC","RAMALT",4,30.0787149521962,25.5015549,20.4961354617605,0.0506248005015297,TRUE
"B-146",-2,"RT-QuIC","RPLN",4,6.95099807223532,3.36424766666667,61.94375,0.0182844872803567,FALSE
"B-166",-4,"Nano-QuIC","OBEX",4,11.0645357648399,5.32668326666667,6.66631719682345,0.150701040433783,TRUE
"B-166",-4,"RT-QuIC","OBEX",4,13.4242069005993,8.50484316666667,7.69510070796611,0.131537684475333,TRUE
"B-166",-3,"Nano-QuIC","OBEX",4,10.5476365163123,5.73962276666667,5.31040514498627,0.19162706229259,TRUE
"B-166",-3,"Nano-QuIC","RAMALT",4,10.6931710286135,4.15484923333333,9.14453454390386,0.109580349679282,TRUE
"B-166",-3,"Nano-QuIC","RPLN",4,8.89354714576671,3.4407899,9.7390103982366,0.103056815673377,TRUE
"B-166",-3,"RT-QuIC","OBEX",4,29.5302788529541,23.3993911,5.26073442853892,0.195188764207166,TRUE
"B-166",-3,"RT-QuIC","RAMALT",4,15.3055236631198,10.1926583666667,12.8534258781485,0.078040607351535,TRUE
"B-166",-3,"RT-QuIC","RPLN",4,11.8253186281455,6.36559793333333,14.1322685514408,0.0716090312008784,TRUE
"B-166",-2,"Nano-QuIC","RAMALT",4,11.1007586498422,2.94222006666667,18.0864140967307,0.0574701525453595,TRUE
"B-166",-2,"Nano-QuIC","RPLN",4,14.5035457205514,12.5558124,9.48038650839606,0.107180683331775,TRUE
"B-166",-2,"RT-QuIC","RAMALT",4,14.9969863948672,1.5604797,46.698963345823,0.0222670877683468,TRUE
"B-166",-2,"RT-QuIC","RPLN",4,21.323864593993,15.7669951666667,19.6733857982142,0.0522962074419605,TRUE
"B-167",-4,"Nano-QuIC","OBEX",4,11.0582248486857,5.8106307,6.18410286897036,0.163066611489185,TRUE
"B-167",-4,"RT-QuIC","OBEX",4,12.455223228112,9.2536137,9.34434544899131,0.113363064729517,TRUE
"B-167",-3,"Nano-QuIC","OBEX",4,10.6377159083283,5.24085173333333,5.87517536312626,0.170661414602868,TRUE
"B-167",-3,"Nano-QuIC","RAMALT",4,9.76879002108945,4.1609794,10.4695278012873,0.0956052949362909,TRUE
"B-167",-3,"Nano-QuIC","RPLN",4,10.4098475032524,3.76451893333333,8.09172204293022,0.125048638761791,TRUE
"B-167",-3,"RT-QuIC","OBEX",4,27.256359533616,20.4887293333333,6.38077031466314,0.176142439544558,TRUE
"B-167",-3,"RT-QuIC","RAMALT",4,15.1184547015111,11.0623996666667,13.86572545583,0.07245479751892,TRUE
"B-167",-3,"RT-QuIC","RPLN",4,9.84191967106569,5.00906173333333,17.7974082980069,0.0570439417439674,TRUE
"B-167",-2,"Nano-QuIC","RAMALT",4,5.30046211187243,2.21563633333333,28.817803030303,0.0347077771228798,TRUE
"B-167",-2,"Nano-QuIC","RPLN",4,11.6899045565007,3.09275383333333,15.7806902002107,0.0635872667130083,TRUE
"B-167",-2,"RT-QuIC","RAMALT",4,1.17554887283965,1.20671766666667,72,0.0138888888888889,FALSE
"B-167",-2,"RT-QuIC","RPLN",4,23.1821902239585,15.6828229,34.4202450009966,0.0295325316785414,TRUE
"B-227",-4,"Nano-QuIC","OBEX",4,2.59425750833743,0.8572987,66.4866071428571,0.0154220295554761,FALSE
"B-227",-4,"RT-QuIC","OBEX",4,1.24483342830429,0.569032066666667,72,0.0138888888888889,FALSE
"B-227",-3,"Nano-QuIC","OBEX",4,4.48452824413071,1.00134483333333,23.8303571428571,0.0427890095432112,TRUE
"B-227",-3,"Nano-QuIC","RAMALT",4,2.85618001809589,1.4964123,20.7586382761698,0.0482237690310626,TRUE
"B-227",-3,"Nano-QuIC","RPLN",4,3.15686652374409,1.473966,18.2293801786449,0.0551924057391772,TRUE
"B-227",-3,"RT-QuIC","OBEX",4,1.07116694705264,0.6315463,72,0.0138888888888889,FALSE
"B-227",-3,"RT-QuIC","RAMALT",4,2.64374345412652,1.14299363333333,68.8305921052632,0.0146309286163173,FALSE
"B-227",-3,"RT-QuIC","RPLN",4,1.13272329718078,0.501027,72,0.0138888888888889,FALSE
"B-227",-2,"Nano-QuIC","RAMALT",4,11.2303147829816,3.53665693333333,29.7593167701863,0.0337007481362241,TRUE
"B-227",-2,"Nano-QuIC","RPLN",4,8.01551334116645,1.9272239,22.4859782608696,0.0445452006935654,TRUE
"B-227",-2,"RT-QuIC","RAMALT",4,1.12119303321363,0.978821666666667,72,0.0138888888888889,FALSE
"B-227",-2,"RT-QuIC","RPLN",4,1.12317343808893,0.820115,72,0.0138888888888889,FALSE
"N",-3,"Nano-QuIC",NA,20,2.33327167541008,1.13674751333333,26.2228495181402,0.0394094766021975,TRUE
"N",-3,"RT-QuIC",NA,20,1.75131740325204,0.93814258,69.1595,0.0164860836807841,FALSE
"O-39",-4,"Nano-QuIC","OBEX",4,11.3632138824925,6.17292686666667,6.76286512262078,0.149307562541336,TRUE
"O-39",-4,"RT-QuIC","OBEX",4,14.3058327913911,10.0620780666667,9.07322073595045,0.111968168169011,TRUE
"O-39",-3,"Nano-QuIC","OBEX",4,11.7513314221343,5.77165726666667,6.21582122230286,0.161727905811422,TRUE
"O-39",-3,"Nano-QuIC","RAMALT",4,9.69234195688245,3.56885756666667,8.44983346694495,0.118835635811585,TRUE
"O-39",-3,"Nano-QuIC","RPLN",4,11.1171859756412,4.04923206666667,7.5950030707693,0.132245105373076,TRUE
"O-39",-3,"RT-QuIC","OBEX",4,18.4489677176768,9.99314233333333,5.38436440996772,0.195374449529854,TRUE
"O-39",-3,"RT-QuIC","RAMALT",4,10.9048382984683,6.79136626666667,17.6355182105656,0.0575175303532897,TRUE
"O-39",-3,"RT-QuIC","RPLN",4,9.9997085704958,4.8206973,18.7133725538614,0.0555747648885281,TRUE
"O-39",-2,"Nano-QuIC","RAMALT",4,9.678465463352,3.4758396,9.290867804834,0.109200199551883,TRUE
"O-39",-2,"Nano-QuIC","RPLN",4,12.7714384136654,4.77101696666667,10.0742828830097,0.0994040265272821,TRUE
"O-39",-2,"RT-QuIC","RAMALT",4,14.8995346890104,10.2560220666667,15.8417874546075,0.0650643506434871,TRUE
"O-39",-2,"RT-QuIC","RPLN",4,16.1094194573361,9.33175203333333,14.4419265325427,0.0696219585892268,TRUE
"P",-3,"Nano-QuIC",NA,20,9.38096096503824,4.1969054,7.96366522755744,0.127069023241894,TRUE
"P",-3,"RT-QuIC",NA,20,7.49096665532943,3.70850128,14.3806522867665,0.0736734206512791,TRUE
"Y-16",-4,"Nano-QuIC","OBEX",4,9.68411351030792,4.6359098,9.49155546703552,0.10553868930785,TRUE
"Y-16",-4,"RT-QuIC","OBEX",4,8.3365167328151,3.81527173333333,18.0862444451888,0.069024408680114,TRUE
"Y-16",-3,"Nano-QuIC","OBEX",4,8.91580069661704,2.84878323333333,8.65593792889354,0.119024962770297,TRUE
"Y-16",-3,"RT-QuIC","OBEX",4,19.1809222257473,14.0070759,16.8153297449661,0.0610015783498407,TRUE
"Y-18",-4,"Nano-QuIC","OBEX",4,9.66146709915599,4.78125126666667,8.60303458270004,0.117958026574718,TRUE
"Y-18",-4,"RT-QuIC","OBEX",4,13.1635678117309,9.2893569,10.4690327830454,0.108950891043751,TRUE
"Y-18",-3,"Nano-QuIC","OBEX",4,13.4296201525332,7.49677243333333,7.83156463174826,0.128569937943568,TRUE
"Y-18",-3,"Nano-QuIC","RAMALT",4,10.2208476203049,4.07116143333333,9.95552958609114,0.10111812011728,TRUE
"Y-18",-3,"Nano-QuIC","RPLN",4,11.8786565071677,3.38671696666667,9.51151260092313,0.106289425172977,TRUE
"Y-18",-3,"RT-QuIC","OBEX",4,24.4414220330837,17.2021227333333,11.3048660989044,0.10256251600684,TRUE
"Y-18",-3,"RT-QuIC","RAMALT",4,14.8913740102052,8.91751856666667,13.8532236122992,0.0728228490038093,TRUE
"Y-18",-3,"RT-QuIC","RPLN",4,9.16154144944386,4.53590063333333,20.9719497339492,0.0488354645291344,TRUE
"Y-18",-2,"Nano-QuIC","RAMALT",4,5.21255016604622,2.0899483,26.7162892267408,0.0388583742218245,TRUE
"Y-18",-2,"Nano-QuIC","RPLN",4,8.82951241648642,2.7191977,19.617927017427,0.0536851206872706,TRUE
"Y-18",-2,"RT-QuIC","RAMALT",4,18.2815729921001,2.11841856666667,32.7832602339181,0.0317880102452551,TRUE
"Y-18",-2,"RT-QuIC","RPLN",4,1.1012370761491,0.865381,72,0.0138888888888889,FALSE
